site_code year month day hour minute second datetime time_decimal air_sample_container_id value value_unc latitude longitude altitude elevation intake_height method event_number instrument analysis_datetime qcflag
BWD 2020 1 1 19 0 0 2020-01-01T19:00:00Z 2020.0021630236795 3503-01 420.68 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 470888 PC2 2020-02-19T17:04:46 ...
BWD 2020 1 5 19 0 0 2020-01-05T19:00:00Z 2020.013091985428 3503-03 421.37 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 470890 PC2 2020-02-19T17:20:10 ...
BWD 2020 1 9 19 0 0 2020-01-09T19:00:00Z 2020.0240209471767 3503-05 426.86 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 470892 PC2 2020-02-19T17:35:30 ...
BWD 2020 1 13 19 0 0 2020-01-13T19:00:00Z 2020.0349499089252 3503-07 449.86 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 470894 PC2 2020-02-19T17:50:50 ...
BWD 2020 1 17 19 0 0 2020-01-17T19:00:00Z 2020.045878870674 3503-09 421.09 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 470896 PC2 2020-02-19T18:06:11 ...
BWD 2020 1 21 19 0 0 2020-01-21T19:00:00Z 2020.0568078324227 3503-11 420.48 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 470898 PC2 2020-02-19T18:21:34 ...
BWD 2020 2 16 19 0 0 2020-02-16T19:00:00Z 2020.1278460837887 3076-01 435.15 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 472884 PC2 2020-04-07T20:15:45 ...
BWD 2020 2 20 19 0 0 2020-02-20T19:00:00Z 2020.1387750455374 3076-03 426.4 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 472886 PC2 2020-04-07T20:31:10 ...
BWD 2020 2 24 19 0 0 2020-02-24T19:00:00Z 2020.149704007286 3076-05 432.33 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 472888 PC2 2020-04-07T20:46:31 ...
BWD 2020 2 28 19 0 0 2020-02-28T19:00:00Z 2020.1606329690346 3076-07 425.11 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 472890 PC2 2020-04-07T21:01:53 ...
BWD 2020 3 4 19 0 0 2020-03-04T19:00:00Z 2020.1742941712205 3076-09 420.76 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 472892 PC2 2020-04-07T21:17:14 ...
BWD 2020 3 8 19 0 0 2020-03-08T19:00:00Z 2020.185223132969 3076-11 425.56 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 472894 PC2 2020-04-07T21:32:35 ...
BWD 2020 4 22 17 40 0 2020-04-22T17:40:00Z 2020.3080221615057 3079-01 420.07 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 474262 PC2 2020-05-13T08:54:03 ...
BWD 2020 4 24 18 20 0 2020-04-24T18:20:00Z 2020.3135625379477 3079-03 428.64 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 474264 PC2 2020-05-13T09:09:22 ...
BWD 2020 4 26 19 0 0 2020-04-26T19:00:00Z 2020.3191029143898 3079-05 425.72 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 474266 PC2 2020-05-13T09:24:41 ...
BWD 2020 4 28 19 40 0 2020-04-28T19:40:00Z 2020.3246432908318 3079-07 424.35 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 474268 PC2 2020-05-13T09:40:00 ...
BWD 2020 4 30 20 20 0 2020-04-30T20:20:00Z 2020.3301836672738 3079-09 423.42 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 474270 PC2 2020-05-13T09:55:20 H..
BWD 2020 5 2 21 0 0 2020-05-02T21:00:00Z 2020.3357240437158 3079-11 418.78 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 474272 PC2 2020-05-13T10:10:39 ...
BWD 2021 4 1 19 0 0 2021-04-01T19:00:00Z 2021.2487442922375 3085-01 427.43 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 491659 PC2 2021-07-16T07:39:53 ...
BWD 2021 4 5 19 0 0 2021-04-05T19:00:00Z 2021.2597031963471 3085-03 423.66 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 491661 PC2 2021-07-16T07:55:52 ...
BWD 2021 4 9 19 0 0 2021-04-09T19:00:00Z 2021.2706621004565 3085-05 422.09 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 491663 PC2 2021-07-16T08:11:50 ...
BWD 2021 4 13 19 0 0 2021-04-13T19:00:00Z 2021.2816210045662 3085-07 430.68 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 491665 PC2 2021-07-16T08:27:44 ...
BWD 2021 4 17 19 0 0 2021-04-17T19:00:00Z 2021.2925799086759 3085-09 425.43 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 491667 PC2 2021-07-16T08:43:38 ...
BWD 2021 4 21 19 0 0 2021-04-21T19:00:00Z 2021.3035388127853 3085-11 424.78 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 491669 PC2 2021-07-16T08:59:34 ...
BWD 2021 11 3 19 0 0 2021-11-03T19:00:00Z 2021.8405251141553 3913-01 422.67 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 496843 PC2 2021-11-24T15:29:02 ...
BWD 2021 11 5 19 0 0 2021-11-05T19:00:00Z 2021.84600456621 3913-03 422.48 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 496845 PC2 2021-11-24T15:44:20 ...
BWD 2021 11 7 19 0 0 2021-11-07T19:00:00Z 2021.8514840182647 3913-05 427.51 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 496847 PC2 2021-11-24T15:59:36 ...
BWD 2021 11 9 19 0 0 2021-11-09T19:00:00Z 2021.8569634703197 3913-07 436.32 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 496849 PC2 2021-11-24T16:14:54 ...
BWD 2021 11 11 19 0 0 2021-11-11T19:00:00Z 2021.8624429223744 3913-09 432.23 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 496851 PC2 2021-11-24T16:30:10 ...
BWD 2021 11 13 19 0 0 2021-11-13T19:00:00Z 2021.8679223744293 3913-11 425.37 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 496853 PC2 2021-11-24T16:45:25 ...
BWD 2021 11 23 17 40 0 2021-11-23T17:40:00Z 2021.8951674277016 3029-01 429.32 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 497686 PC2 2021-12-14T00:46:36 ...
BWD 2021 11 26 19 0 0 2021-11-26T19:00:00Z 2021.9035388127854 3029-03 424.34 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 497688 PC2 2021-12-14T01:01:51 ...
BWD 2021 11 28 19 0 0 2021-11-28T19:00:00Z 2021.9090182648401 3029-05 431.98 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 497690 PC2 2021-12-14T01:17:09 ...
BWD 2021 11 30 19 0 0 2021-11-30T19:00:00Z 2021.914497716895 3029-07 437.09 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 497692 PC2 2021-12-14T01:32:25 ...
BWD 2021 12 2 19 0 0 2021-12-02T19:00:00Z 2021.9199771689498 3029-09 435.77 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 497694 PC2 2021-12-14T01:47:40 ...
BWD 2021 12 4 19 0 0 2021-12-04T19:00:00Z 2021.9254566210045 3029-11 432.03 0.041 38.9343 -76.9555 67.97 16.8 51.17 I 497696 PC2 2021-12-14T02:02:55 ...
